iteration,chain,acceptance_rate,alpha[1],alpha[2],alpha[3],alpha[4],alpha[5],alpha[6],alpha[7],alpha[8],alpha[9],alpha[10],alpha[11],alpha[12],alpha[13],alpha[14],alpha[15],alpha[16],beta[1],beta[2],beta[3],beta[4],beta[5],beta[6],beta[7],beta[8],beta[9],beta[10],beta[11],beta[12],beta[13],beta[14],beta[15],beta[16],hamiltonian_energy,hamiltonian_energy_error,is_accept,log_density,lp,max_hamiltonian_energy_error,n_steps,nom_step_size,numerical_error,step_size,tree_depth
977,1,0.9568231196313102,0.6202803718560242,0.894690483013031,0.993503486244373,0.9150575207159815,0.8084051107154658,0.9648870199144034,0.9921753958496621,0.9736241412667375,0.9162136148578363,0.9439320555864035,0.897782248833423,0.8216824062762065,0.9447941364198198,0.8392033322200049,0.955129762163968,0.4196465247165258,0.07655064565901017,0.14044376782703313,0.18605342413712206,0.15957931975901685,0.23102932758732034,0.2742856027325043,0.2107585056623733,0.2775498730327318,0.261035467340472,0.31279251026432353,0.254031099583327,0.22886055557399645,0.27039440469640147,0.2656933414508517,0.19555323081197343,0.2127909959465241,1445.1078753036466,-0.2637980996330498,1.0,-1431.0168877884519,-1431.0168877884519,-0.28513340401855203,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
978,1,0.7227679815190432,0.9192313118455039,0.9395644578777724,0.9301748637898095,0.9796552231906168,0.8721845018687211,0.9259871813327892,0.8892632780310834,0.9916723886370313,0.9239618290389563,0.9780508777679207,0.8634939242226999,0.8555164132187857,0.9247554662727845,0.9526545523282107,0.7291105853044539,0.15949287126862663,0.2311164820968268,0.7269102505335198,0.27289899539527834,0.12263399717428153,0.2143606476692294,0.24882827212426858,0.14895933986847434,0.24071368825563513,0.2205774114934772,0.20535447716205407,0.29589214130364494,0.3377901007102795,0.25748757330755995,0.2540185547909655,0.2038827174551287,0.726584460649088,1444.8699401508698,0.058337503946177094,1.0,-1429.2303017241513,-1429.2303017241513,0.6979135470353413,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
979,1,0.977348322376947,0.6390644094487717,0.9045944002416668,0.9855634218168294,0.9675607735710086,0.9265925501841111,0.9390276318879958,0.987275124969663,0.965860253955764,0.8742311916290869,0.9959064941204284,0.9361117191441274,0.7960924339520663,0.9348208904284057,0.8790103034426108,0.6907569202913281,0.1868877806804351,0.21162588199545113,0.0765496498952961,0.16404226497483781,0.31380120303719533,0.16321351196655495,0.21035481111786494,0.19139767587821882,0.2683990237269215,0.2466632226327806,0.2749635258090082,0.2327796962344896,0.25273905887868564,0.21930232567650654,0.2986929152900216,0.25121196885473157,0.6369550705936647,1447.549850634093,-0.054005245570579063,1.0,-1430.6025304349334,-1430.6025304349334,-0.13722142054098185,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
980,1,0.9400092057998346,0.7538009216092093,0.8777650057429401,0.9829168070078851,0.9361201158992786,0.8228853304819715,0.9396500148839956,0.9824012159279525,0.8710149993403651,0.8992878312888902,0.998032806465015,0.9543532079442077,0.8511279066380898,0.9766365798963428,0.8060456478918454,0.9288149481195592,0.2202452875356127,0.3505846569417617,0.20419938857298336,0.1694073512507667,0.23909423433915858,0.12118166607743076,0.20348162175664908,0.1583748710949727,0.3130528831052234,0.2242023756741964,0.23124095038823803,0.24227166528315006,0.2609654059293453,0.251869494256501,0.27246425222679055,0.16275701572524456,0.40886390067558614,1447.55539284866,0.09774718503672375,1.0,-1432.4430943547927,-1432.4430943547927,0.15208964516477863,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
981,1,0.6614561798685307,0.8097877932424404,0.9972239877236014,0.9699791069348146,0.950149203200153,0.9752012790494526,0.9694667960938836,0.9372849021577134,0.9995430406675229,0.865633856160368,0.9796798354224046,0.8762016817309,0.8094287792780828,0.9270536447576049,0.8127830434836386,0.8051932841063001,0.18276259607298534,0.13574666295040963,0.5136663891337186,0.251018266706759,0.16114153869389247,0.23972875209016783,0.2576925471742534,0.19451002869181902,0.2193927103114397,0.27011791669629753,0.2976938982237923,0.2967794242430461,0.27364397879548796,0.2273639881565355,0.2639897423332029,0.262522891553282,0.7592421426898951,1450.5510415523652,0.4049111676872599,1.0,-1431.1828502344474,-1431.1828502344474,0.669587318419417,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
982,1,0.9507610957277942,0.769031906298276,0.9900188399474934,0.969033505868235,0.9646560246308415,0.8713638123090341,0.9884771590568807,0.9899524076474961,0.9700082537117042,0.9880389062405514,0.9823402193059044,0.8156842858524288,0.7734681523193903,0.886846256291574,0.8910434870632192,0.7210461271124945,0.8170864660135271,0.24546822338218255,0.5074137791926042,0.2405902224011252,0.23379491150250567,0.204719362238092,0.2577507589838856,0.15075828292258717,0.2908673860424386,0.19101132125472273,0.21628024231420392,0.2500192056760867,0.2629045613831485,0.2475852017871689,0.24427855415644917,0.23775570819204525,0.1255225113454906,1441.0065027851654,-0.12925613717720807,1.0,-1428.4832318612393,-1428.4832318612393,-0.21785843637394464,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
983,1,0.975633062541314,0.8798360217358046,0.9109919996488385,0.9599738378671515,0.9733464621325243,0.8598250909374009,0.9986805228922138,0.8216718057438092,0.9686601840118148,0.8349977187001723,0.9356620670149328,0.9579829312496881,0.8526028836268834,0.9416732918439606,0.9303014036052122,0.6633847989218786,0.8570481131786468,0.17779212791120708,0.31347895188386393,0.25370071819117107,0.2915147599415554,0.15798451479900086,0.22066361711220656,0.1836312755889833,0.23668089064554837,0.2827320995458394,0.3090213596915353,0.27534278845878335,0.26451802642854716,0.24836944775174888,0.25607603768335335,0.2444919561250277,0.17488865018966981,1443.3502532902623,-0.32210619333272916,1.0,-1429.3425862463569,-1429.3425862463569,-0.4966753642245294,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
984,1,0.8040947638839888,0.8277543915934892,0.9543515934143401,0.9638220872805291,0.9261775152075208,0.9007222530391352,0.8554096335701754,0.99151879771575,0.9651638983066373,0.926051532936702,0.9991980423579978,0.7996120035667794,0.8668483113628885,0.9585423331695301,0.8801698399580837,0.36716623092044115,0.1577309385039852,0.3307339433767758,0.38386487288897375,0.23140345896141587,0.11083250287091166,0.28047077276928223,0.22797644488828742,0.1678016008476526,0.2620485380265586,0.20117045673078254,0.17294431277767117,0.24514176134756535,0.27421062035873206,0.24983862130245943,0.2541280368848489,0.4457734259809658,0.8562524443792364,1448.6421688921114,0.5905297791005069,1.0,-1435.6141463575489,-1435.6141463575489,0.7095742568808419,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
985,1,0.9737472817724452,0.7731511040664469,0.9662770999266788,0.9704207403334131,0.9465113341477414,0.8635843281888832,0.964659918179507,0.9910220437222786,0.9516273052378302,0.9845094024668953,0.9675462226050408,0.9798141495081171,0.7350700218868614,0.8786428807406809,0.8915378647500425,0.9413420067655714,0.9401257311944544,0.3858930575897509,0.36269784398918603,0.241074989345327,0.08861235997240294,0.2446993576426688,0.2212563939729537,0.14617301327697138,0.2563008796065427,0.22576118369283416,0.26580921268976637,0.2579993751714484,0.3235871006842997,0.28007716488360535,0.2600059431933337,0.18348714105222397,0.14185460232721298,1446.213404425106,-0.47458309375406316,1.0,-1432.8937727944956,-1432.8937727944956,-1.0581178266245388,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
986,1,0.8805938034808527,0.9368923616870587,0.9364701303197818,0.8730014996734091,0.9550331656977934,0.829999060700286,0.8677952249920841,0.9789863500964007,0.9533762267389116,0.9949312518817105,0.9193194513106896,0.9576649867638921,0.7164029450905706,0.971234728574049,0.943312736786961,0.7960632151407868,0.9638067558041628,0.47418271926534594,0.4125814504123281,0.29683701956391584,0.12315627124631769,0.26062534724548386,0.23122763015854086,0.16130512669743066,0.22445065630200944,0.2488850250508656,0.2245730878229644,0.24990971295829775,0.2908143324817284,0.23944028048431668,0.24876034766685134,0.18981799689928028,0.09072696607064996,1446.7070575173773,-0.2162862489078634,1.0,-1431.7403710486947,-1431.7403710486947,0.5373126725817201,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
987,1,0.9776603137001396,0.75467633925727,0.9232709913936891,0.9952877869701784,0.9431299118476052,0.8636859526451286,0.9957683098931726,0.8878615781703202,0.9809235924053042,0.9972568539263638,0.9862070160971248,0.826858117636751,0.8055080372083211,0.8282961553489107,0.8886121225599259,0.581389721882698,0.15766632118105794,0.10038644846738948,0.29649632327534975,0.20077915831561258,0.2979367749680825,0.13852246885123154,0.2199012196127773,0.21064351595346648,0.23913069359026146,0.19431072120188417,0.21781324231977006,0.30372960368882174,0.27808568092133773,0.24232071156773527,0.27082711077686417,0.3042058295622557,0.9956210074393073,1448.5894215902913,-0.1482364237594993,1.0,-1434.7241321694564,-1434.7241321694564,-0.25857762895952874,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
988,1,0.9483299869861594,0.6064035093142888,0.9597277212328998,0.9969623241903735,0.9387429195567762,0.920854685483688,0.99683413045517,0.9370174102125711,0.9796659804996385,0.9978830560655999,0.9903594131545044,0.8672950954888895,0.8009503674137961,0.8324796463711548,0.9156613980452026,0.6309259601160059,0.1637910936811227,0.14316558679701938,0.3879051787242193,0.19229725429370653,0.2875594519372975,0.12705824577460828,0.21676860505950193,0.23848746822014574,0.25684275569791115,0.17675487051286096,0.20567110991490747,0.27945950629753435,0.253127673288868,0.2642563486877383,0.26662655853566664,0.33404744098435796,0.9975748369636734,1459.5108732246338,-0.06742730461542124,1.0,-1438.2517311293923,-1438.2517311293923,0.20756396518936526,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
989,1,0.8157638052196445,0.8841163595177352,0.8953073662312567,0.9970887623848198,0.9833174532214608,0.8762827191983634,0.9854968342834892,0.846706478590995,0.9810972024208775,0.9989631239697145,0.9973387999380683,0.7622170546858529,0.8334086641343187,0.9271355099837557,0.8946650108393689,0.6371078415956355,0.19408303473588767,0.1375965372050819,0.6077364477232188,0.353554439747664,0.16742773190876167,0.18488179557168702,0.23097545779958245,0.16801432993928808,0.2104252159981892,0.18702764990897355,0.21366902193653006,0.2943258721764636,0.2783087922987558,0.33804610369253807,0.27316962950445306,0.3260262689314991,0.9748617604892634,1458.4747987085368,0.27857252955550393,1.0,-1438.4283614138603,-1438.4283614138603,0.5719494475717966,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
990,1,0.9946111099098045,0.8336052719565631,0.8827547784460799,0.9953312097567639,0.8843465989128134,0.9299365441451513,0.9424188716116175,0.9847146534927926,0.994928730495343,0.9957364458529055,0.9620980867092785,0.8657196102343298,0.7172585926981548,0.8649026611873365,0.8464362162838991,0.5607770698004096,0.23659566305572244,0.4882190830682036,0.20527377911172165,0.1713014749974649,0.3117954999991731,0.17235512235014572,0.20112830527750242,0.20824276670892683,0.28855398179178987,0.20622302511668342,0.181142594678351,0.2820156792183763,0.3402453071109322,0.33369178021527685,0.3736464117970497,0.450440588137734,0.5808471855473467,1454.749811000191,-0.19756055003722395,1.0,-1438.1101144171182,-1438.1101144171182,-0.41574996112331064,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
991,1,0.5765908351518969,0.7597849012967695,0.9434517763976648,0.924076704345204,0.9880709629310719,0.868638376869217,0.9589799435109209,0.891571167754305,0.9853355187953196,0.8285485032325789,0.9776984879956921,0.8889047069912792,0.8365898969227615,0.9272817678022698,0.7366428692392691,0.9304935024525358,0.1768258160401075,0.05523076987862175,0.5888208383611143,0.214786062597108,0.1518202657380849,0.2992957112484524,0.27360630356672816,0.21449444316057695,0.18648103457761822,0.24349941122191868,0.23464698304254814,0.2541246663998696,0.2536258671324447,0.26054167087664126,0.2824900608135686,0.1929152526805268,0.7161719822562134,1457.250530574949,-0.18570590032186374,1.0,-1431.7050115593263,-1431.7050115593263,1.4152098325096176,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
992,1,0.9698208828079556,0.6887731887272939,0.730561041753906,0.8967441348085408,0.9384822302408992,0.9509719547657304,0.9967381793530076,0.962081236299967,0.9891654552391289,0.9310026155378529,0.9842571224718863,0.8487842353794559,0.8984031926321955,0.932358019813122,0.8981486165009265,0.8078688784946764,0.12785193374445322,0.1830376358448017,0.28619816129998454,0.31444504113260247,0.14742828382413148,0.2686812065294676,0.2961581102034332,0.2058190122865398,0.19918311229848185,0.24875911498248465,0.21264792992017506,0.2583395173878616,0.268822660888863,0.26900418713530244,0.2633424307024436,0.21694450346317332,0.7646771849038491,1447.9914028728583,0.023197477142957723,1.0,-1431.3251265028077,-1431.3251265028077,-0.3043701161993795,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
993,1,0.9841862819848343,0.6415625097090216,0.9558049994502078,0.9802924967703044,0.9740594834424819,0.8009872978744983,0.9059653393336539,0.9785368786831053,0.9496801114704037,0.8922361049852455,0.9942539952476354,0.8494260940169285,0.7854580670238147,0.9492605852094967,0.8469391764095804,0.7205695557782437,0.21029849768218042,0.27547945464002,0.3321370159680102,0.13716260700736935,0.24655628639939803,0.1587710195258112,0.19431985810280406,0.22313634961672016,0.20367965937426105,0.2285110129680648,0.18489862469249696,0.30453633764470855,0.27856563248994703,0.2394152623488957,0.303938580224992,0.35521250322235093,0.43093235695301696,1446.5637237035505,-0.09681147479182073,1.0,-1430.6548882643676,-1430.6548882643676,-0.4453417792269647,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
994,1,0.9010539118905065,0.9716195035572794,0.8203405823003924,0.8973904670546782,0.9318076958563739,0.9732329805031797,0.903740379731201,0.9773168336297064,0.9863159373408021,0.9922182339451293,0.9669955932921384,0.8617244883758465,0.8020533434862556,0.9143541740263597,0.9092797658284697,0.9578401477577636,0.9874078377277632,0.3025009631669627,0.6210576761554263,0.37262339598932875,0.14555930448567594,0.15537445323458474,0.2638897200646398,0.13550215835448517,0.27903965169119205,0.23182131441088463,0.2303365767325805,0.25487105354483347,0.30227350257203445,0.24926329167927866,0.23506046872534744,0.2041997615912658,0.09478421594875451,1450.6631798968986,0.11702624121244298,1.0,-1435.7668929260903,-1435.7668929260903,0.29093841799067377,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
995,1,0.8647652918633574,0.5720868382638679,0.9901343204562603,0.9887051047087118,0.990112261895095,0.9392408884462636,0.9799175019728839,0.9250009956872255,0.9883783681649663,0.9877608467244579,0.9306794888334498,0.9706277092801032,0.7222076151744234,0.9370644563431381,0.9403276941362186,0.9750009571037095,0.3426027899717633,0.23765776535996794,0.14751298144571703,0.13174990195278388,0.24253937411133664,0.2636306639623805,0.19795430054910362,0.2584133041757206,0.221395283876454,0.21949793273549578,0.24181602107729733,0.2897300853659341,0.2631957745662639,0.26172820625478666,0.25102506923376045,0.17097448377611904,0.24669339872701546,1449.0312442545423,-0.09599824279280256,1.0,-1435.0152354352701,-1435.0152354352701,0.5554258585655134,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
996,1,0.9926120226978126,0.9396622012537789,0.7316798784332035,0.8879575734856331,0.9806145534525446,0.9489680237130332,0.9216668855947494,0.9908344269701082,0.89958074358724,0.8665977332482931,0.9856444135517343,0.8946884538102517,0.8918221881985658,0.9540644362164662,0.8839828572808933,0.5166932665139239,0.33509800929835637,0.4193133847175543,0.47089172764891557,0.42705842213517353,0.2060485648198717,0.20746399020844905,0.26336589835022295,0.1216163021565957,0.2724153929422579,0.22456789676363045,0.23942629026552123,0.3134606425704568,0.29863253901236464,0.2591989850867139,0.2629634881477151,0.3989105353043451,0.38039467360449375,1450.1481613440503,-0.0527880817123787,1.0,-1432.6067365875676,-1432.6067365875676,-0.29485851057279433,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
997,1,0.8098847209770283,0.9828332210950651,0.7996041663959252,0.9812715927481649,0.899749204066159,0.8034804442049822,0.9606917373208989,0.9864547398940395,0.9493741202995426,0.921829314085343,0.9719499397996737,0.9206108754407455,0.7013095069860428,0.9742780996270141,0.9154394489155476,0.531519664482395,0.43868124138718667,0.12619924829429496,0.6139042052107488,0.40621118924969685,0.2639297967780955,0.21169349504950938,0.22693943801529137,0.13461078896009865,0.28146067652547424,0.2341171488250985,0.21673011131958808,0.2683536966618807,0.24254801706192874,0.2719442183590654,0.240980647037192,0.34439125854442104,0.3880275297350653,1450.838274691878,-0.26748614672169424,1.0,-1430.922222669156,-1430.922222669156,0.7305658931511516,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
